group	accession	organism	family	length_bp	n_cds	n_rrna	source	lineage
anthozoa	NC_007224.1	Orbicella annularis	Merulinidae	16138	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Vacatina;Merulinidae;Orbicella
anthozoa	NC_007226.1	Orbicella faveolata	Merulinidae	16138	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Vacatina;Merulinidae;Orbicella
anthozoa	NC_007225.1	Orbicella franksi	Merulinidae	16137	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Vacatina;Merulinidae;Orbicella
anthozoa	LC851063.1	Paragoniastrea australensis	Merulinidae	16658	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Vacatina;Merulinidae;Paragoniastrea
anthozoa	NC_020049.1	Platygyra carnosa	Merulinidae	16463	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Vacatina;Merulinidae;Platygyra
anthozoa	PP856480.1	Platygyra daedalea	Merulinidae	16462	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Vacatina;Merulinidae;Platygyra
anthozoa	LC851064.1	Trachyphyllia geoffroyi	Merulinidae	16789	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Vacatina;Merulinidae;Trachyphyllia
anthozoa	BK068682.1	Metridium farcimen	Metridiidae	17549	15	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Actiniaria;Nynantheae;Metridiidae;Metridium
anthozoa	NC_000933.1	Metridium senile	Metridiidae	17443	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Actiniaria;Nynantheae;Metridiidae;Metridium
anthozoa	NC_046401.1	Microzoanthus occultus	Microzoanthidae	21656	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Microzoanthidae;Microzoanthus
anthozoa	NC_046843.1	Tanacetipathes thamnea	Myriopathidae	17712	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Antipatharia;Myriopathidae;Tanacetipathes
anthozoa	NC_046402.1	Nanozoanthus harenaceus	Nanozoanthidae	18577	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Nanozoanthidae;Nanozoanthus
anthozoa	MN873592.1	Neozoanthus aff. uchina AP-2020	Neozoanthidae	21804	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Neozoanthidae;Neozoanthus
anthozoa	MW423625.1	Dendronephthya alba	Nephtheidae	18841	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Nephtheidae;Dendronephthya
anthozoa	NC_023343.1	Dendronephthya castanea	Nephtheidae	18907	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Nephtheidae;Dendronephthya
anthozoa	NC_013573.1	Dendronephthya gigantea	Nephtheidae	18842	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Nephtheidae;Dendronephthya
anthozoa	NC_020456.1	Dendronephthya mollis	Nephtheidae	18844	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Nephtheidae;Dendronephthya
anthozoa	NC_036022.1	Dendronephthya putteri	Nephtheidae	18853	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Nephtheidae;Dendronephthya
anthozoa	NC_062008.1	Dendronephthya sinaiensis	Nephtheidae	20076	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Nephtheidae;Dendronephthya
anthozoa	NC_022809.1	Dendronephthya suensoni	Nephtheidae	18851	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Nephtheidae;Dendronephthya
anthozoa	LC896078.1	Litophyton sp. Sf98	Nephtheidae	19130	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Nephtheidae;Litophyton
anthozoa	NC_062022.1	Paralemnalia thyrsoides	Nephtheidae	19279	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Nephtheidae;Paralemnalia
anthozoa	NC_023344.1	Scleronephthya gracillimum	Nephtheidae	18950	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Nephtheidae;Scleronephthya
anthozoa	LC896077.1	Stereonephthya sp. Sf106	Nephtheidae	18912	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Nephtheidae;Stereonephthya
anthozoa	OL616250.1	Nephthyigorgia sp. ANT97	Nephthyigorgiidae	19402	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Nephthyigorgiidae;Nephthyigorgia
anthozoa	PX070532.1	Chironephthya sp.	Nidaliidae	18739	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Nidaliidae;Chironephthya
anthozoa	NC_062020.1	Nidalia simpsoni	Nidaliidae	19296	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Nidaliidae;Nidalia
anthozoa	NC_062032.1	Siphonogorgia godeffroyi	Nidaliidae	18739	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Nidaliidae;Siphonogorgia
anthozoa	PV815620.1	Madrepora minutiseptum	Oculinidae	15821	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Vacatina;Oculinidae;Madrepora
anthozoa	NC_018364.1	Madrepora oculata	Oculinidae	15841	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Vacatina;Oculinidae;Madrepora
anthozoa	NC_088089.1	Madrepora piresae	Oculinidae	15841	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Vacatina;Oculinidae;Madrepora
anthozoa	OR019699.1	Madrepora porcellana	Oculinidae	15926	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Vacatina;Oculinidae;Madrepora
anthozoa	PV487496.1	Oculina patagonica	Oculinidae	14856	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Vacatina;Oculinidae;Oculina
anthozoa	NC_062003.1	Ceeceenus quadrus	Paralcyoniidae	18973	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Paralcyoniidae;Ceeceenus
anthozoa	PQ009933.1	Parasphaerasclera mcfaddenae	Parasphaerascleridae	18721	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Parasphaerascleridae;Parasphaerasclera
anthozoa	NC_062023.1	Parasphaerasclera valdiviae	Parasphaerascleridae	18646	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Parasphaerascleridae;Parasphaerasclera
anthozoa	NC_080208.1	Antipathozoanthus obscurus	Parazoanthidae	21105	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Parazoanthidae;Antipathozoanthus
anthozoa	NC_080207.1	Antipathozoanthus remengesaui	Parazoanthidae	20753	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Parazoanthidae;Antipathozoanthus
anthozoa	NC_079937.1	Bergia puertoricense	Parazoanthidae	21577	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Parazoanthidae;Bergia
anthozoa	OQ740722.1	Bergia sp. 'catenularis'	Parazoanthidae	21565	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Parazoanthidae;Bergia
anthozoa	PQ554682.1	Churabana kuroshioae	Parazoanthidae	22738	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Parazoanthidae;Churabana
anthozoa	PV987613.1	Corallizoanthus sp. a HK-2025	Parazoanthidae	23098	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Parazoanthidae;Corallizoanthus
anthozoa	NC_086801.1	Parazoanthus axinellae	Parazoanthidae	20979	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Parazoanthidae;Parazoanthus
anthozoa	OQ469832.1	Parazoanthus axinellae brevitentacularis	Parazoanthidae	21184	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Parazoanthidae;Parazoanthus
anthozoa	NC_046405.1	Parazoanthus elongatus	Parazoanthidae	21148	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Parazoanthidae;Parazoanthus
anthozoa	OQ469831.1	Parazoanthus sp. f RH-2022	Parazoanthidae	21135	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Parazoanthidae;Parazoanthus
anthozoa	NC_046475.1	Parazoanthus swiftii	Parazoanthidae	21499	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Parazoanthidae;Parazoanthus
anthozoa	DQ825686.1	Savalia savaglia	Parazoanthidae	20764	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Parazoanthidae;Savalia
anthozoa	NC_080209.1	Umimayanthus nakama	Parazoanthidae	22654	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Parazoanthidae;Umimayanthus
anthozoa	NC_080259.1	Umimayanthus parasiticus	Parazoanthidae	23133	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Parazoanthidae;Umimayanthus
anthozoa	PQ554681.1	Vitrumanthus sp. f HK-2024	Parazoanthidae	20556	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Parazoanthidae;Vitrumanthus
anthozoa	OL616259.1	Parisis sp. ANT113	Parisididae	19010	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Parisididae;Parisis
anthozoa	NC_044087.1	Pennatula aculeata	Pennatulidae	18715	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Pennatuloidea;Pennatulidae;Pennatula
anthozoa	MK919664.1	Pennatula cf. aculeata RH-2019	Pennatulidae	18715	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Pennatuloidea;Pennatulidae;Pennatula
anthozoa	MK919666.1	Ptilella cf. inflata RH-2019	Pennatulidae	19127	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Pennatuloidea;Pennatulidae;Ptilella
anthozoa	NC_044088.1	Ptilella grandis	Pennatulidae	18973	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Pennatuloidea;Pennatulidae;Ptilella
anthozoa	BK069900.1	Heteranthus verruculatus	Phymanthidae	20548	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Actiniaria;Phymanthidae;Heteranthus
anthozoa	NC_027614.1	Phymanthus crucifer	Phymanthidae	19727	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Actiniaria;Phymanthidae;Phymanthus
anthozoa	BK069901.1	Phymanthus loligo	Phymanthidae	19494	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Actiniaria;Phymanthidae;Phymanthus
anthozoa	MT849368.1	Plesiastrea peroni	Plesiastreidae	14949	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Vacatina;Plesiastreidae;Plesiastrea
anthozoa	NC_042481.1	Plesiastrea versipora	Plesiastreidae	15320	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Vacatina;Plesiastreidae;Plesiastrea
anthozoa	OL616214.1	Bebryce sp. ANT54	Plexauridae	18729	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Plexauridae;Bebryce
anthozoa	NC_020457.1	Echinogorgia complexa	Plexauridae	19445	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Plexauridae;Echinogorgia
anthozoa	NC_059856.1	Echinogorgia reticulata	Plexauridae	19445	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Plexauridae;Echinogorgia
anthozoa	PX780295.1	Eunicea aspera	Plexauridae	18731	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Plexauridae;Eunicea
anthozoa	NC_062011.1	Eunicea flexuosa	Plexauridae	18731	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Plexauridae;Eunicea
anthozoa	PX780297.1	Eunicea fusca	Plexauridae	18729	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Plexauridae;Eunicea
anthozoa	PX780298.1	Eunicea stromyeri	Plexauridae	18733	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Plexauridae;Eunicea
anthozoa	NC_029697.1	Muricea crassa	Plexauridae	19586	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Plexauridae;Muricea
anthozoa	PX780299.1	Muricea pendula	Plexauridae	19583	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Plexauridae;Muricea
anthozoa	OL616253.1	Paracis sp. ANT76D	Plexauridae	18727	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Plexauridae;Paracis
anthozoa	NC_034749.1	Paramuricea clavata	Plexauridae	18669	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Plexauridae;Paramuricea
anthozoa	NC_066899.1	Paramuricea grayi	Plexauridae	18668	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Plexauridae;Paramuricea
anthozoa	OL616256.1	Paramuricea sp. ANT49	Plexauridae	18985	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Plexauridae;Paramuricea
anthozoa	PX780301.1	Placogorgia coronata	Plexauridae	18985	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Plexauridae;Placogorgia
anthozoa	NC_061279.1	Plexaura kuna	Plexauridae	18730	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Plexauridae;Plexaura
anthozoa	NC_061280.1	Plexaurella nutans	Plexauridae	18681	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Plexauridae;Plexaurella
anthozoa	PX780300.1	Thesea hebes	Plexauridae	18707	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Plexauridae;Thesea
anthozoa	NC_062034.1	Trichogorgia capensis	Plexauridae	18612	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Plexauridae;Trichogorgia
anthozoa	PX780304.1	Madracis auretenra	Pocilloporidae	16948	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Vacatina;Pocilloporidae;Madracis
anthozoa	NC_011160.1	Madracis myriaster	Pocilloporidae	16951	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Vacatina;Pocilloporidae;Madracis
anthozoa	NC_009797.1	Pocillopora damicornis	Pocilloporidae	17415	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Vacatina;Pocilloporidae;Pocillopora
anthozoa	NC_009798.1	Pocillopora grandis	Pocilloporidae	17422	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Vacatina;Pocilloporidae;Pocillopora
anthozoa	PQ359434.1	Pocillopora meandrina	Pocilloporidae	17422	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Vacatina;Pocilloporidae;Pocillopora
anthozoa	NC_010245.2	Seriatopora caliendrum	Pocilloporidae	17010	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Vacatina;Pocilloporidae;Seriatopora
anthozoa	NC_010244.2	Seriatopora hystrix	Pocilloporidae	17059	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Vacatina;Pocilloporidae;Seriatopora
anthozoa	NC_011162.1	Stylophora pistillata	Pocilloporidae	17177	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Vacatina;Pocilloporidae;Stylophora
anthozoa	LC792540.1	Alveopora catalai	Poritidae	18145	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Poritidae;Alveopora
anthozoa	NC_040136.1	Alveopora japonica	Poritidae	18144	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Poritidae;Alveopora
anthozoa	KJ634271.1	Alveopora sp. MFL-2014	Poritidae	18146	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Poritidae;Alveopora
anthozoa	NC_015643.1	Goniopora columna	Poritidae	18766	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Poritidae;Goniopora
anthozoa	NC_045931.1	Goniopora djiboutiensis	Poritidae	18765	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Poritidae;Goniopora
anthozoa	MN795054.1	Goniopora lobata	Poritidae	18770	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Poritidae;Goniopora
anthozoa	OL372279.1	Goniopora planulata	Poritidae	18766	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Poritidae;Goniopora
anthozoa	LC605627.1	Porites australiensis	Poritidae	18647	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Poritidae;Porites
anthozoa	PQ666634.1	Porites cylindrica	Poritidae	18648	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Poritidae;Porites
anthozoa	NC_037434.1	Porites fontanesii	Poritidae	18658	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Poritidae;Porites
anthozoa	NC_037435.1	Porites harrisoni	Poritidae	18630	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Poritidae;Porites
anthozoa	NC_030186.1	Porites lobata	Poritidae	18647	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Poritidae;Porites
anthozoa	NC_029695.1	Porites lutea	Poritidae	18646	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Poritidae;Porites
anthozoa	NC_015644.1	Porites okinawensis	Poritidae	18647	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Poritidae;Porites
anthozoa	NC_024182.1	Porites panamensis	Poritidae	18628	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Poritidae;Porites
anthozoa	NC_008166.1	Porites porites	Poritidae	18648	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Poritidae;Porites
anthozoa	NC_027526.1	Porites rus	Poritidae	18647	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Poritidae;Porites
anthozoa	KU956960.1	Porites sverdrupi	Poritidae	18628	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Poritidae;Porites
anthozoa	LC851791.1	Stylaraea punctata	Poritidae	18738	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Poritidae;Stylaraea
anthozoa	PV138953.1	Primaflorus maxwelli	Primafloridae	18730	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Primafloridae;Primaflorus
anthozoa	NC_082114.1	Abyssoprimnoa gemina	Primnoidae	18825	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Primnoidae;Abyssoprimnoa
anthozoa	MH719202.1	Callogorgia cf. gracilis EE-2018	Primnoidae	18937	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Primnoidae;Callogorgia
anthozoa	NC_062002.1	Candidella imbricata	Primnoidae	18871	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Primnoidae;Candidella
anthozoa	NC_026192.1	Narella hawaiiensis	Primnoidae	18838	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Primnoidae;Narella
anthozoa	NC_046480.1	Plumarella adhaerans	Primnoidae	19036	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Primnoidae;Plumarella
anthozoa	NC_046465.1	Plumarella spinosa	Primnoidae	19037	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Primnoidae;Plumarella
anthozoa	NC_062024.1	Primnoella chilensis	Primnoidae	18947	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Primnoidae;Primnoella
anthozoa	NC_044077.1	Distichoptilum gracile	Protoptilidae	19171	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Pennatuloidea;Protoptilidae;Distichoptilum
anthozoa	NC_044089.1	Protoptilum carpenterii	Protoptilidae	18729	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Pennatuloidea;Protoptilidae;Protoptilum
anthozoa	NC_061278.1	Muriceopsis flavida	Pterogorgiidae	18733	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Pterogorgiidae;Muriceopsis
anthozoa	MK947129.1	Relicanthus daphneae	Relicanthidae	17727	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Anthozoa incertae sedis;Relicanthidae;Relicanthus
anthozoa	NC_018378.1	Renilla muelleri	Renillidae	18643	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Pennatuloidea;Renillidae;Renilla
anthozoa	NC_008161.1	Astrangia sp. JVK-2006	Rhizangiidae	14853	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Rhizangiidae;Astrangia
anthozoa	MT576637.1	Psammocora nierstraszi	Rhizangiidae	16274	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Rhizangiidae;Psammocora
anthozoa	NC_026530.1	Pseudosiderastrea formosa	Rhizangiidae	19475	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Rhizangiidae;Pseudosiderastrea
anthozoa	NC_026531.1	Pseudosiderastrea tayamai	Rhizangiidae	19475	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Rhizangiidae;Pseudosiderastrea
anthozoa	NC_008167.1	Siderastrea radians	Rhizangiidae	19387	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Rhizangiidae;Siderastrea
anthozoa	NC_008159.1	Ricordea florida	Ricordeidae	21376	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Corallimorpharia;Ricordeidae;Ricordea
anthozoa	NC_027106.1	Ricordea yuma	Ricordeidae	22015	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Corallimorpharia;Ricordeidae;Ricordea
anthozoa	NC_027615.1	Cylista ornata	Sagartiidae	17446	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Actiniaria;Sagartiidae;Cylista
anthozoa	MT254530.1	Telestula cf. batoni AP-2020	Sarcodictyonidae	18763	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Sarcodictyonidae;Telestula
anthozoa	NC_073491.1	Telestula humilis	Sarcodictyonidae	18740	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Sarcodictyonidae;Telestula
anthozoa	NC_073493.1	Telestula septentrionalis	Sarcodictyonidae	18751	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Sarcodictyonidae;Telestula
anthozoa	NC_062026.1	Sclerophytum acutum	Sarcophytidae	18730	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	NC_044122.1	Sclerophytum ceramense	Sarcophytidae	18740	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	NC_061282.1	Sclerophytum flexibile	Sarcophytidae	18743	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	PX856750.1	Sclerophytum grandilobatum	Sarcophytidae	18752	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
